FID,省级,市级,市代码,区县级,区县码,乡镇级,乡镇码,省代码
23689,广西壮族自治区,崇左市,4.514E+11,江州区,4.51402E+11,罗白乡,4.51402E+11,450000
23690,吉林省,吉林市,2.202E+11,磐石市,2.20284E+11,松山镇,2.20284E+11,220000
23691,甘肃省,甘南藏族自治州,6.23E+11,迭部县,6.23024E+11,阿夏乡,6.23024E+11,620000
23692,四川省,宜宾市,5.115E+11,珙县,5.11526E+11,珙泉镇,5.11526E+11,510000
23693,辽宁省,锦州市,2.107E+11,义县,2.10727E+11,白庙子乡,2.10727E+11,210000
23694,广东省,珠海市,4.404E+11,斗门区,4.40403E+11,白藤街道办事处,4.40403E+11,440000
23695,江苏省,宿迁市,3.213E+11,宿豫区,3.21311E+11,下相街道,3.21311E+11,320000
23696,江西省,抚州市,3.61E+11,东乡区,3.61003E+11,红光垦殖场,3.61003E+11,360000
23697,云南省,保山市,5.305E+11,腾冲市,5.30581E+11,中和镇,5.30581E+11,530000
23698,四川省,阿坝藏族羌族自治州,5.132E+11,理县,5.13222E+11,甘堡乡,5.13222E+11,510000
23699,江西省,鹰潭市,3.606E+11,余江区,3.60603E+11,中童镇,3.60603E+11,360000
23700,陕西省,商洛市,6.11E+11,商南县,6.11023E+11,清油河镇,6.11023E+11,610000
23701,山东省,济宁市,3.708E+11,微山县,3.70826E+11,夏镇街道办事处,3.70826E+11,370000
23702,广东省,揭阳市,4.452E+11,普宁市,4.45281E+11,英歌山工业园,4.45281E+11,440000
23703,山东省,临沂市,3.713E+11,河东区,3.71312E+11,凤凰岭街道办事处,3.71312E+11,370000
23704,新疆维吾尔自治区,塔城地区,6.542E+11,沙湾县,6.54223E+11,安集海镇,6.54223E+11,650000
23705,广东省,肇庆市,4.412E+11,高要区,4.41204E+11,水南镇,4.41204E+11,440000
23706,河南省,许昌市,4.11E+11,禹州市,4.11081E+11,鸿畅镇,4.11081E+11,410000
23707,湖南省,邵阳市,4.305E+11,邵东市,4.30582E+11,团山镇,4.30521E+11,430000
23708,江苏省,南京市,3.201E+11,雨花台区,3.20114E+11,赛虹桥街道,3.20114E+11,320000
23709,浙江省,杭州市,3.301E+11,桐庐县,3.30122E+11,凤川街道,3.30122E+11,330000
23710,湖南省,湘西土家族苗族自治州,4.331E+11,花垣县,4.33124E+11,龙潭镇,4.33124E+11,430000
23711,贵州省,黔南布依族苗族自治州,5.227E+11,都匀市,5.22701E+11,小围寨街道办事处,5.22701E+11,520000
23712,福建省,福州市,3.501E+11,永泰县,3.50125E+11,东洋乡,3.50125E+11,350000
23713,湖北省,咸宁市,4.212E+11,咸安区,4.21202E+11,官埠桥镇,4.21202E+11,420000
23714,四川省,南充市,5.113E+11,高坪区,5.11303E+11,阙家镇,5.11303E+11,510000
23715,江西省,宜春市,3.609E+11,袁州区,3.60902E+11,洪江镇,3.60902E+11,360000
23716,广西壮族自治区,玉林市,4.509E+11,玉州区,4.50902E+11,玉城街道办事处,4.50902E+11,450000
23717,河南省,许昌市,4.11E+11,禹州市,4.11081E+11,钧台街道办事处,4.11081E+11,410000
23718,重庆市,市辖区,5.001E+11,武隆区,5.00156E+11,接龙乡,5.00156E+11,500000
23719,黑龙江省,齐齐哈尔市,2.302E+11,甘南县,2.30225E+11,宝山乡,2.30225E+11,230000
23720,河南省,驻马店市,4.117E+11,河南驻马店经济开发区,4.11771E+11,金山街道办事处,4.11772E+11,410000
23721,湖北省,十堰市,4.203E+11,竹山县,4.20323E+11,秦古镇,4.20323E+11,420000
23722,陕西省,西安市,6.101E+11,临潼区,6.10115E+11,马额街道办事处,6.10115E+11,610000
23723,江西省,抚州市,3.61E+11,东乡区,3.61003E+11,瑶圩乡,3.61003E+11,360000
23724,四川省,宜宾市,5.115E+11,筠连县,5.11527E+11,腾达镇,5.11527E+11,510000
23725,江苏省,淮安市,3.208E+11,清江浦区,3.20812E+11,黄码乡,3.20812E+11,320000
23726,河南省,漯河市,4.111E+11,舞阳县,4.11121E+11,保和乡,4.11121E+11,410000
23727,广东省,汕尾市,4.415E+11,陆河县,4.41523E+11,新田镇,4.41523E+11,440000
23728,新疆维吾尔自治区,昌吉回族自治州,6.523E+11,呼图壁县,6.52323E+11,雀尔沟镇,6.52323E+11,650000
23729,内蒙古自治区,兴安盟,1.522E+11,科尔沁右翼中旗,1.52222E+11,代钦塔拉苏木,1.52222E+11,150000
23730,重庆市,市辖区,5.001E+11,沙坪坝区,5.00106E+11,土湾街道,5.00106E+11,500000
23731,西藏自治区,那曲市,5.406E+11,申扎县,5.40625E+11,塔尔玛乡,5.40625E+11,540000
23732,四川省,德阳市,5.106E+11,绵竹市,5.10683E+11,富新镇,5.10683E+11,510000
23733,黑龙江省,牡丹江市,2.31E+11,宁安市,2.31084E+11,渤海镇,2.31084E+11,230000
23734,青海省,海东市,6.302E+11,乐都区,6.30202E+11,碾伯镇,6.30202E+11,630000
23735,广西壮族自治区,崇左市,4.514E+11,凭祥市,4.51481E+11,广西凭祥综合保税区,4.51481E+11,450000
23736,江苏省,宿迁市,3.213E+11,泗阳县,3.21323E+11,临河镇,3.21323E+11,320000
23737,河北省,石家庄市,1.301E+11,井陉县,1.30121E+11,天长镇,1.30121E+11,130000
23738,河北省,秦皇岛市,1.303E+11,青龙满族自治县,1.30321E+11,安子岭乡,1.30321E+11,130000
23739,山西省,运城市,1.408E+11,河津市,1.40882E+11,阳村乡,1.40882E+11,140000
23740,河南省,南阳市,4.113E+11,西峡县,4.11323E+11,西坪镇,4.11323E+11,410000
23741,浙江省,金华市,3.307E+11,婺城区,3.30702E+11,沙畈乡,3.30702E+11,330000
23742,湖北省,襄阳市,4.206E+11,襄州区,4.20607E+11,张湾办事处,4.20607E+11,420000
23743,山西省,临汾市,1.41E+11,隰县,1.41031E+11,龙泉镇,1.41031E+11,140000
23744,黑龙江省,伊春市,2.307E+11,伊美区,2.30717E+11,文化社区,2.30708E+11,230000
23745,甘肃省,陇南市,6.212E+11,宕昌县,6.21223E+11,沙湾镇,6.21223E+11,620000
23746,湖南省,邵阳市,4.305E+11,新邵县,4.30522E+11,迎光乡,4.30522E+11,430000
23747,四川省,广元市,5.108E+11,旺苍县,5.10821E+11,静乐寺管理办公室,5.10821E+11,510000
23748,四川省,广元市,5.108E+11,剑阁县,5.10823E+11,城北镇,5.10823E+11,510000
23749,山东省,淄博市,3.703E+11,张店区,3.70303E+11,房镇镇,3.70303E+11,370000
23750,辽宁省,朝阳市,2.113E+11,凌源市,2.11382E+11,佛爷洞乡,2.11382E+11,210000
23751,贵州省,毕节市,5.205E+11,七星关区,5.20502E+11,亮岩镇,5.20502E+11,520000
23752,新疆维吾尔自治区,喀什地区,6.531E+11,疏勒县,6.53122E+11,阿拉甫乡,6.53122E+11,650000
23753,辽宁省,朝阳市,2.113E+11,建平县,2.11322E+11,红山街道,2.11322E+11,210000
23754,海南省,三沙市,4.603E+11,西沙群岛,4.60321E+11,七连屿管委会,4.60321E+11,460000
23755,河南省,许昌市,4.11E+11,禹州市,4.11081E+11,古城镇,4.11081E+11,410000
23756,河南省,平顶山市,4.104E+11,鲁山县,4.10423E+11,琴台街道办事处,4.10423E+11,410000
23757,福建省,莆田市,3.503E+11,仙游县,3.50322E+11,盖尾镇,3.50322E+11,350000
23758,河南省,南阳市,4.113E+11,淅川县,4.11326E+11,西簧乡,4.11326E+11,410000
23759,陕西省,商洛市,6.11E+11,商州区,6.11002E+11,三岔河镇,6.11002E+11,610000
23760,江苏省,南京市,3.201E+11,六合区,3.20116E+11,龙袍街道,3.20116E+11,320000
23761,黑龙江省,鸡西市,2.303E+11,密山市,2.30382E+11,兴凯镇,2.30382E+11,230000
23762,福建省,泉州市,3.505E+11,泉港区,3.50505E+11,南埔镇,3.50505E+11,350000
23763,黑龙江省,伊春市,2.307E+11,丰林县,2.30724E+11,清水河经营所,2.30715E+11,230000
23764,四川省,凉山彝族自治州,5.134E+11,喜德县,5.13432E+11,尼波镇,5.13432E+11,510000
23765,江西省,宜春市,3.609E+11,高安市,3.60983E+11,筠阳街道,3.60983E+11,360000
23766,陕西省,渭南市,6.105E+11,华州区,6.10503E+11,瓜坡镇,6.10503E+11,610000
23767,西藏自治区,日喀则市,5.402E+11,亚东县,5.40233E+11,下司马镇,5.40233E+11,540000
23768,西藏自治区,拉萨市,5.401E+11,城关区,5.40102E+11,金珠西路街道办事处,5.40102E+11,540000
23769,陕西省,西安市,6.101E+11,长安区,6.10116E+11,鸣犊街道办事处,6.10116E+11,610000
23770,湖南省,衡阳市,4.304E+11,衡东县,4.30424E+11,杨林镇,4.30424E+11,430000
23771,贵州省,遵义市,5.203E+11,务川仡佬族苗族自治县,5.20326E+11,分水镇,5.20326E+11,520000
23772,山东省,临沂市,3.713E+11,蒙阴县,3.71328E+11,岱崮镇,3.71328E+11,370000
23773,四川省,宜宾市,5.115E+11,江安县,5.11523E+11,蟠龙乡,5.11523E+11,510000
23774,四川省,甘孜藏族自治州,5.133E+11,巴塘县,5.13335E+11,党巴乡,5.13335E+11,510000
23775,湖南省,邵阳市,4.305E+11,武冈市,4.30581E+11,稠树塘镇,4.30581E+11,430000
23776,山东省,临沂市,3.713E+11,郯城县,3.71322E+11,李庄镇,3.71322E+11,370000
23777,天津市,市辖区,1.201E+11,滨海新区,1.20116E+11,寨上街道,1.20116E+11,120000
23778,内蒙古自治区,巴彦淖尔市,1.508E+11,五原县,1.50821E+11,新公中镇,1.50821E+11,150000
23779,江西省,鹰潭市,3.606E+11,贵溪市,3.60681E+11,冷水镇,3.60681E+11,360000
23780,湖北省,襄阳市,4.206E+11,襄州区,4.20607E+11,伙牌镇,4.20607E+11,420000
23781,江苏省,徐州市,3.203E+11,沛县,3.20322E+11,鹿楼镇,3.20322E+11,320000
23782,河南省,安阳市,4.105E+11,北关区,4.10503E+11,彰东街道办事处,4.10503E+11,410000
23783,山东省,临沂市,3.713E+11,沂水县,3.71323E+11,富官庄镇,3.71323E+11,370000
23784,四川省,攀枝花市,5.104E+11,仁和区,5.10411E+11,总发乡,5.10411E+11,510000
23785,广东省,江门市,4.407E+11,鹤山市,4.40784E+11,鹤城镇,4.40784E+11,440000
23786,四川省,广元市,5.108E+11,青川县,5.10822E+11,茅坝乡,5.10822E+11,510000
23787,辽宁省,葫芦岛市,2.114E+11,南票区,2.11404E+11,缸窑岭镇,2.11404E+11,210000
23788,浙江省,温州市,3.303E+11,乐清市,3.30382E+11,乐成街道办事处,3.30382E+11,330000
23789,河北省,张家口市,1.307E+11,尚义县,1.30725E+11,套里庄乡,1.30725E+11,130000
23790,河北省,廊坊市,1.31E+11,固安县,1.31022E+11,渠沟乡,1.31022E+11,130000
23791,湖南省,郴州市,4.31E+11,汝城县,4.31026E+11,南洞乡,4.31026E+11,430000
23792,四川省,凉山彝族自治州,5.134E+11,布拖县,5.13429E+11,火烈乡,5.13429E+11,510000
23793,江西省,上饶市,3.611E+11,铅山县,3.61124E+11,新滩乡,3.61124E+11,360000
23794,河北省,廊坊市,1.31E+11,文安县,1.31026E+11,苏桥镇,1.31026E+11,130000
23795,黑龙江省,黑河市,2.311E+11,孙吴县,2.31124E+11,良种场,2.31124E+11,230000
23796,山东省,泰安市,3.709E+11,泰山区,3.70902E+11,泰前街道办事处,3.70902E+11,370000
23797,四川省,自贡市,5.103E+11,富顺县,5.10322E+11,兜山镇,5.10322E+11,510000
23798,广西壮族自治区,百色市,4.51E+11,西林县,4.5103E+11,八达镇,4.5103E+11,450000
23799,辽宁省,沈阳市,2.101E+11,沈北新区,2.10113E+11,黄家街道,2.10113E+11,210000
23800,湖北省,襄阳市,4.206E+11,樊城区,4.20606E+11,汉江街道办事处,4.20606E+11,420000
23801,辽宁省,大连市,2.102E+11,普兰店区,2.10214E+11,同益街道,2.10214E+11,210000
23802,西藏自治区,日喀则市,5.402E+11,仁布县,5.40229E+11,查巴乡,5.40229E+11,540000
23803,陕西省,延安市,6.106E+11,延川县,6.10622E+11,贾家坪镇,6.10622E+11,610000
23804,广西壮族自治区,南宁市,4.501E+11,西乡塘区,4.50107E+11,金陵镇,4.50107E+11,450000
23805,内蒙古自治区,呼和浩特市,1.501E+11,清水河县,1.50124E+11,五良太乡,1.50124E+11,150000
23806,广东省,江门市,4.407E+11,新会区,4.40705E+11,三江镇,4.40705E+11,440000
23807,湖北省,武汉市,4.201E+11,新洲区,4.20117E+11,道观河风景旅游管理处,4.20117E+11,420000
23808,新疆维吾尔自治区,昌吉回族自治州,6.523E+11,玛纳斯县,6.52324E+11,六户地镇,6.52324E+11,650000
23809,陕西省,渭南市,6.105E+11,合阳县,6.10524E+11,甘井镇,6.10524E+11,610000
23810,甘肃省,临夏回族自治州,6.229E+11,临夏市,6.22901E+11,东区街道办事处,6.22901E+11,620000
23811,河北省,衡水市,1.311E+11,武强县,1.31123E+11,武强镇,1.31123E+11,130000
23812,广东省,揭阳市,4.452E+11,普宁市,4.45281E+11,南径镇,4.45281E+11,440000
23813,河南省,郑州市,4.101E+11,金水区,4.10105E+11,龙湖街道办事处,4.10106E+11,410000
23814,湖南省,益阳市,4.309E+11,桃江县,4.30922E+11,浮丘山乡,4.30922E+11,430000
23815,新疆维吾尔自治区,喀什地区,6.531E+11,莎车县,6.53125E+11,莎车县鱼苗场,6.53125E+11,650000
23816,广西壮族自治区,来宾市,4.513E+11,兴宾区,4.51302E+11,城东街道办事处,4.51302E+11,450000
23817,江西省,宜春市,3.609E+11,丰城市,3.60981E+11,石滩镇,3.60981E+11,360000
23818,河北省,承德市,1.308E+11,滦平县,1.30824E+11,马营子满族乡,1.30824E+11,130000
23819,四川省,南充市,5.113E+11,西充县,5.11325E+11,车龙乡,5.11325E+11,510000
23820,四川省,内江市,5.11E+11,东兴区,5.11011E+11,东兴街道,5.11011E+11,510000
23821,江苏省,淮安市,3.208E+11,清江浦区,3.20812E+11,武墩镇,3.20812E+11,320000
23822,广东省,韶关市,4.402E+11,乐昌市,4.40281E+11,庆云镇,4.40281E+11,440000
23823,湖北省,孝感市,4.209E+11,汉川市,4.20984E+11,麻河镇,4.20984E+11,420000
23824,山西省,吕梁市,1.411E+11,岚县,1.41127E+11,普明镇,1.41127E+11,140000
23825,新疆维吾尔自治区,阿克苏地区,6.529E+11,柯坪县,6.52929E+11,玉尔其乡,6.52929E+11,650000
23826,甘肃省,定西市,6.211E+11,渭源县,6.21123E+11,五竹镇,6.21123E+11,620000
23827,四川省,泸州市,5.105E+11,合江县,5.10522E+11,福宝镇,5.10522E+11,510000
23828,江西省,抚州市,3.61E+11,黎川县,3.61022E+11,社苹乡,3.61022E+11,360000
23829,广东省,茂名市,4.409E+11,高州市,4.40981E+11,火星农场,4.40981E+11,440000
23830,江苏省,南京市,3.201E+11,秦淮区,3.20104E+11,高新园区,3.20104E+11,320000
23831,江西省,宜春市,3.609E+11,铜鼓县,3.60926E+11,排埠镇,3.60926E+11,360000
23832,山东省,菏泽市,3.717E+11,单县,3.71722E+11,园艺街道办事处,3.71722E+11,370000
23833,甘肃省,陇南市,6.212E+11,礼县,6.21226E+11,雷王乡,6.21226E+11,620000
23834,海南省,海口市,4.601E+11,秀英区,4.60105E+11,海秀街道办,4.60105E+11,460000
23835,山东省,菏泽市,3.717E+11,东明县,3.71728E+11,鱼沃街道办事处,3.71728E+11,370000
23836,黑龙江省,牡丹江市,2.31E+11,穆棱市,2.31085E+11,兴源镇,2.31085E+11,230000
23837,湖南省,衡阳市,4.304E+11,耒阳市,4.30481E+11,哲桥镇,4.30481E+11,430000
23838,安徽省,铜陵市,3.407E+11,枞阳县,3.40722E+11,白柳镇,3.40722E+11,340000
23839,四川省,内江市,5.11E+11,市中区,5.11002E+11,城西街道,5.11002E+11,510000
23840,新疆维吾尔自治区,哈密市,6.505E+11,伊吾县,6.50522E+11,前山哈萨克民族乡,6.50522E+11,650000
23841,河南省,周口市,4.116E+11,扶沟县,4.11621E+11,扶亭街道办事处,4.11621E+11,410000
23842,安徽省,阜阳市,3.412E+11,颍上县,3.41226E+11,关屯乡,3.41226E+11,340000
23843,河北省,石家庄市,1.301E+11,新华区,1.30105E+11,联盟街道办事处,1.30105E+11,130000
23844,河北省,石家庄市,1.301E+11,元氏县,1.30132E+11,前仙乡,1.30132E+11,130000
23845,贵州省,毕节市,5.205E+11,纳雍县,5.20525E+11,勺窝镇,5.20525E+11,520000
23846,甘肃省,天水市,6.205E+11,秦州区,6.20502E+11,华歧镇,6.20502E+11,620000
23847,江苏省,南京市,3.201E+11,栖霞区,3.20113E+11,南京市靖安三江口工业园,3.20113E+11,320000
23848,河北省,保定市,1.306E+11,定兴县,1.30626E+11,李郁庄乡,1.30626E+11,130000
23849,四川省,凉山彝族自治州,5.134E+11,西昌市,5.13401E+11,马鞍山乡,5.13401E+11,510000
23850,上海市,市辖区,3.101E+11,徐汇区,3.10104E+11,枫林路街道,3.10104E+11,310000
23851,山东省,烟台市,3.706E+11,海阳市,3.70687E+11,凤城街道,3.70687E+11,370000
23852,浙江省,杭州市,3.301E+11,下城区,3.30103E+11,长庆街道,3.30103E+11,330000
23853,河南省,安阳市,4.105E+11,林州市,4.10581E+11,黄华镇,4.10581E+11,410000
23854,山东省,菏泽市,3.717E+11,曹县,3.71721E+11,阎店楼镇,3.71721E+11,370000
23855,天津市,市辖区,1.201E+11,蓟州区,1.20119E+11,尤古庄镇,1.20119E+11,120000
23856,河北省,保定市,1.306E+11,定兴县,1.30626E+11,肖村乡,1.30626E+11,130000
23857,湖南省,永州市,4.311E+11,新田县,4.31128E+11,门楼下瑶族乡,4.31128E+11,430000
23858,江苏省,无锡市,3.202E+11,新吴区,3.20214E+11,无锡高新技术产业开发区,3.20214E+11,320000
23859,四川省,绵阳市,5.107E+11,安州区,5.10705E+11,桑枣镇,5.10705E+11,510000
23860,内蒙古自治区,赤峰市,1.504E+11,宁城县,1.50429E+11,忙农镇,1.50429E+11,150000
23861,云南省,保山市,5.305E+11,施甸县,5.30521E+11,水长乡,5.30521E+11,530000
23862,河南省,驻马店市,4.117E+11,西平县,4.11721E+11,权寨镇,4.11721E+11,410000
23863,浙江省,衢州市,3.308E+11,江山市,3.30881E+11,张村乡,3.30881E+11,330000
23864,河南省,驻马店市,4.117E+11,泌阳县,4.11726E+11,古城街道办事处,4.11726E+11,410000
23865,北京市,市辖区,1.101E+11,丰台区,1.10106E+11,方庄地区办事处,1.10106E+11,110000
23866,四川省,甘孜藏族自治州,5.133E+11,新龙县,5.13329E+11,友谊乡,5.13329E+11,510000
23867,广东省,揭阳市,4.452E+11,普宁市,4.45281E+11,大南山街道,4.45281E+11,440000
23868,山西省,吕梁市,1.411E+11,汾阳市,1.41182E+11,冀村镇,1.41182E+11,140000
23869,湖南省,长沙市,4.301E+11,芙蓉区,4.30102E+11,朝阳街街道,4.30102E+11,430000
23870,甘肃省,武威市,6.206E+11,天祝藏族自治县,6.20623E+11,抓喜秀龙镇,6.20623E+11,620000
23871,四川省,泸州市,5.105E+11,泸县,5.10521E+11,毗卢镇,5.10521E+11,510000
23872,内蒙古自治区,鄂尔多斯市,1.506E+11,达拉特旗,1.50621E+11,恩格贝镇,1.50621E+11,150000
23873,山东省,枣庄市,3.704E+11,台儿庄区,3.70405E+11,泥沟镇,3.70405E+11,370000
23874,贵州省,黔南布依族苗族自治州,5.227E+11,平塘县,5.22727E+11,牙舟镇,5.22727E+11,520000
23875,河北省,张家口市,1.307E+11,怀来县,1.3073E+11,土木镇,1.3073E+11,130000
23876,安徽省,芜湖市,3.402E+11,南陵县,3.40223E+11,安徽南陵工业园区,3.40223E+11,340000
23877,辽宁省,抚顺市,2.104E+11,新宾满族自治县,2.10422E+11,上夹河镇,2.10422E+11,210000
23878,湖北省,黄石市,4.202E+11,阳新县,4.20222E+11,木港镇,4.20222E+11,420000
23879,河北省,唐山市,1.302E+11,遵化市,1.30281E+11,娘娘庄乡,1.30281E+11,130000
23880,重庆市,县,5.002E+11,垫江县,5.00231E+11,长龙镇,5.00231E+11,500000
23881,吉林省,白山市,2.206E+11,抚松县,2.20621E+11,兴隆乡,2.20621E+11,220000
23882,山东省,青岛市,3.702E+11,黄岛区,3.70211E+11,宝山镇,3.70211E+11,370000
23883,重庆市,市辖区,5.001E+11,渝北区,5.00112E+11,龙兴镇,5.00112E+11,500000
23884,甘肃省,金昌市,6.203E+11,金川区,6.20302E+11,广州路街道,6.20302E+11,620000
23885,陕西省,安康市,6.109E+11,汉滨区,6.10902E+11,叶坪镇,6.10902E+11,610000
23886,云南省,文山壮族苗族自治州,5.326E+11,文山市,5.32601E+11,追栗街镇,5.32601E+11,530000
23887,河南省,郑州市,4.101E+11,登封市,4.10185E+11,大金店镇,4.10185E+11,410000
23888,辽宁省,朝阳市,2.113E+11,朝阳县,2.11321E+11,乌兰河硕蒙古族乡,2.11321E+11,210000
23889,浙江省,金华市,3.307E+11,武义县,3.30723E+11,壶山街道,3.30723E+11,330000
23890,山西省,大同市,1.402E+11,平城区,1.40213E+11,新旺乡,1.40213E+11,140000
23891,西藏自治区,林芝市,5.404E+11,米林县,5.40422E+11,羌纳乡,5.40422E+11,540000
23892,山东省,临沂市,3.713E+11,河东区,3.71312E+11,相公街道办事处,3.71312E+11,370000
23893,吉林省,长春市,2.201E+11,农安县,2.20122E+11,小城子乡,2.20122E+11,220000
23894,黑龙江省,伊春市,2.307E+11,伊美区,2.30717E+11,碧仓库林场,2.30708E+11,230000
